frame_number,timestamp,object_class_id,object_class_name,confidence_score,bbox_x1,bbox_y1,bbox_x2,bbox_y2
2165,36.119416666666666,39,bottle,0.8010385036468506,2,1290,324,2234
2165,36.119416666666666,64,mouse,0.6973460912704468,1480,2096,1720,2270
2165,36.119416666666666,39,bottle,0.5987908840179443,1426,1439,1619,1748
2166,36.1361,63,laptop,0.9329456686973572,350,1305,1476,2344
2166,36.1361,64,mouse,0.7509180307388306,1487,2091,1725,2265
2166,36.1361,39,bottle,0.724442183971405,2,1279,329,2223
2166,36.1361,39,bottle,0.6443100571632385,1435,1433,1626,1743
2166,36.1361,73,book,0.40441128611564636,1730,2023,2160,2629
2167,36.15278333333333,63,laptop,0.9315145611763,340,1300,1479,2339
2167,36.15278333333333,64,mouse,0.7613996267318726,1492,2087,1729,2260
2167,36.15278333333333,39,bottle,0.7504391074180603,1,1267,336,2206
2167,36.15278333333333,39,bottle,0.621610701084137,1440,1426,1634,1743
2168,36.169466666666665,63,laptop,0.936253011226654,347,1296,1483,2331
2168,36.169466666666665,39,bottle,0.7914099097251892,2,1269,342,2211
2168,36.169466666666665,39,bottle,0.6115503311157227,1445,1421,1638,1739
2168,36.169466666666665,64,mouse,0.5964897274971008,1496,2082,1737,2256
2168,36.169466666666665,73,book,0.45968350768089294,1736,2014,2160,2619
2169,36.18615,63,laptop,0.9430097341537476,355,1290,1485,2325
2169,36.18615,39,bottle,0.7619090676307678,2,1253,349,2223
2169,36.18615,64,mouse,0.5056196451187134,1499,2075,1742,2253
2169,36.18615,39,bottle,0.46952584385871887,1448,1418,1641,1734
2170,36.20283333333333,63,laptop,0.9415583610534668,357,1286,1489,2317
2170,36.20283333333333,39,bottle,0.7206500172615051,2,1237,353,2203
2170,36.20283333333333,73,book,0.5150691270828247,1750,2009,2158,2605
2171,36.21951666666667,63,laptop,0.9368361830711365,360,1282,1492,2312
2171,36.21951666666667,39,bottle,0.7755364179611206,2,1241,355,2187
2171,36.21951666666667,73,book,0.5898022055625916,1754,2008,2158,2597
2172,36.236200000000004,63,laptop,0.9331598877906799,365,1269,1502,2305
2172,36.236200000000004,39,bottle,0.8079249262809753,1,1246,360,2181
2172,36.236200000000004,73,book,0.5592261552810669,1755,2003,2158,2594
2173,36.25288333333334,63,laptop,0.9337142109870911,371,1264,1508,2300
2173,36.25288333333334,39,bottle,0.7296707034111023,4,1233,365,2176
2173,36.25288333333334,73,book,0.40277236700057983,1818,1999,2157,2590
2174,36.26956666666667,63,laptop,0.9360795021057129,374,1257,1512,2293
2174,36.26956666666667,39,bottle,0.7378456592559814,4,1231,369,2167
2174,36.26956666666667,73,book,0.5535438060760498,1783,1990,2157,2585
2174,36.26956666666667,64,mouse,0.5168458819389343,1523,2053,1771,2233
2175,36.28625,63,laptop,0.9295209646224976,381,1250,1519,2287
2175,36.28625,39,bottle,0.7612596154212952,4,1240,377,2160
2175,36.28625,64,mouse,0.5817319750785828,1529,2049,1773,2226
2176,36.302933333333335,63,laptop,0.9295602440834045,391,1244,1531,2282
2176,36.302933333333335,39,bottle,0.8183865547180176,1,1222,381,2163
2177,36.31961666666667,63,laptop,0.9327256679534912,394,1240,1535,2277
2177,36.31961666666667,39,bottle,0.6961128115653992,3,1197,387,2160
2177,36.31961666666667,39,bottle,0.5317592024803162,1488,1384,1690,1705
2178,36.3363,63,laptop,0.9279943704605103,402,1234,1540,2267
2178,36.3363,39,bottle,0.6726493835449219,4,1188,392,2160
2178,36.3363,39,bottle,0.6672154664993286,1490,1379,1694,1701
2179,36.352983333333334,63,laptop,0.9258209466934204,410,1226,1550,2261
2179,36.352983333333334,39,bottle,0.6170446872711182,1507,1372,1703,1696
2179,36.352983333333334,39,bottle,0.5095339417457581,3,1193,400,2148
2179,36.352983333333334,64,mouse,0.4736219346523285,169,2430,673,2911
2180,36.36966666666667,63,laptop,0.9136637449264526,417,1219,1566,2254
2180,36.36966666666667,64,mouse,0.545006513595581,180,2426,684,2923
2180,36.36966666666667,39,bottle,0.49696633219718933,4,1160,407,2137
2180,36.36966666666667,73,book,0.4293923079967499,1819,1967,2157,2553
2181,36.38635,63,laptop,0.9111802577972412,420,1204,1580,2251
2181,36.38635,64,mouse,0.6675596237182617,193,2422,710,2912
2181,36.38635,39,bottle,0.5870263576507568,5,1101,415,2122
2182,36.40303333333333,63,laptop,0.9219968914985657,433,1190,1588,2242
2182,36.40303333333333,64,mouse,0.8587238788604736,219,2414,726,2909
2182,36.40303333333333,39,bottle,0.519466757774353,5,1083,427,2113
2182,36.40303333333333,0,person,0.5017155408859253,3,2736,666,3837
2183,36.419716666666666,63,laptop,0.9271531105041504,446,1179,1604,2233
2183,36.419716666666666,64,mouse,0.9093376398086548,232,2406,740,2907
2183,36.419716666666666,0,person,0.5747194886207581,4,2783,680,3837
2183,36.419716666666666,39,bottle,0.5550503134727478,5,1087,437,2100
2183,36.419716666666666,39,bottle,0.5342877507209778,1545,1330,1758,1662
2183,36.419716666666666,64,mouse,0.4010639190673828,1611,1997,1860,2178
2184,36.4364,63,laptop,0.9315564632415771,457,1167,1615,2226
2184,36.4364,64,mouse,0.9097388982772827,255,2397,756,2905
2184,36.4364,64,mouse,0.6671064496040344,1624,1989,1874,2166
2184,36.4364,0,person,0.5803320407867432,4,2820,729,3837
2184,36.4364,39,bottle,0.45555946230888367,3,952,449,2073
2185,36.45308333333333,63,laptop,0.9408116936683655,460,1151,1636,2211
2185,36.45308333333333,64,mouse,0.9016930460929871,278,2391,773,2902
2185,36.45308333333333,0,person,0.6543378233909607,3,2822,769,3839
2185,36.45308333333333,64,mouse,0.6501214504241943,776,2328,1241,2779
2185,36.45308333333333,39,bottle,0.6419973969459534,2,911,458,2056
2185,36.45308333333333,64,mouse,0.4778827130794525,1642,1979,1890,2159
2185,36.45308333333333,39,bottle,0.4216572642326355,1565,1307,1783,1643
2186,36.469766666666665,63,laptop,0.9353936910629272,468,1139,1649,2206
2186,36.469766666666665,64,mouse,0.8397920727729797,298,2385,789,2894
2186,36.469766666666665,39,bottle,0.6541202664375305,3,875,467,2040
2186,36.469766666666665,0,person,0.5541238784790039,4,2822,812,3837
2186,36.469766666666665,0,person,0.4207480847835541,0,2839,2021,3838
2187,36.48645,63,laptop,0.9335510730743408,478,1123,1660,2197
2187,36.48645,39,bottle,0.809490442276001,3,840,474,2041
2187,36.48645,0,person,0.5248742699623108,5,2826,857,3836
2187,36.48645,64,mouse,0.4826357066631317,321,2377,802,2896
2188,36.50313333333333,63,laptop,0.9349969029426575,484,1112,1669,2189
2188,36.50313333333333,39,bottle,0.8143870234489441,4,817,479,2031
2188,36.50313333333333,0,person,0.6454715728759766,5,2818,885,3837
2188,36.50313333333333,64,mouse,0.44922176003456116,335,2370,809,2894
2188,36.50313333333333,39,bottle,0.42660313844680786,1589,1275,1813,1624
2189,36.51981666666667,63,laptop,0.9398630857467651,489,1104,1677,2181
2189,36.51981666666667,39,bottle,0.7977692484855652,5,797,486,2029
2189,36.51981666666667,0,person,0.6031773090362549,4,2820,914,3837
2189,36.51981666666667,64,mouse,0.4111359417438507,345,2363,821,2885
2190,36.536500000000004,63,laptop,0.9421069622039795,502,1098,1683,2172
2190,36.536500000000004,39,bottle,0.6945575475692749,6,791,490,2017
2190,36.536500000000004,0,person,0.6276969313621521,5,2822,940,3839
2190,36.536500000000004,39,bottle,0.41527631878852844,1610,1264,1832,1606
2191,36.55318333333334,63,laptop,0.9343838691711426,505,1088,1689,2167
2191,36.55318333333334,39,bottle,0.6950519680976868,5,778,494,2005
2191,36.55318333333334,0,person,0.610670268535614,3,2824,956,3838
2191,36.55318333333334,39,bottle,0.5354022979736328,1612,1258,1840,1603
2192,36.56986666666667,63,laptop,0.9359803795814514,510,1081,1695,2163
2192,36.56986666666667,39,bottle,0.7469522953033447,5,770,497,1999
2192,36.56986666666667,64,mouse,0.59163498878479,358,2344,843,2876
2192,36.56986666666667,0,person,0.4958086907863617,3,2818,962,3837
2193,36.58655,63,laptop,0.9397696852684021,516,1075,1700,2156
2193,36.58655,39,bottle,0.8170942068099976,6,766,500,1989
2193,36.58655,64,mouse,0.5962226390838623,357,2340,849,2869
2193,36.58655,64,mouse,0.42053934931755066,1706,1928,1966,2106
2194,36.603233333333336,63,laptop,0.9398623704910278,519,1069,1704,2155
2194,36.603233333333336,39,bottle,0.8400313258171082,5,763,504,1978
2194,36.603233333333336,64,mouse,0.6930926442146301,371,2333,853,2864
2194,36.603233333333336,0,person,0.44565460085868835,6,2815,2063,3837
2195,36.61991666666667,63,laptop,0.9412204027175903,523,1065,1708,2153
2195,36.61991666666667,39,bottle,0.8462138772010803,5,751,507,1972
2195,36.61991666666667,64,mouse,0.8390676975250244,387,2326,857,2859
2195,36.61991666666667,64,mouse,0.6028924584388733,1714,1922,1971,2100
2195,36.61991666666667,0,person,0.49332529306411743,7,2812,2058,3838
2195,36.61991666666667,39,bottle,0.4132852554321289,1627,1247,1860,1590
2196,36.6366,63,laptop,0.9435367584228516,527,1059,1710,2152
2196,36.6366,39,bottle,0.842285692691803,5,747,510,1970
2196,36.6366,64,mouse,0.8096887469291687,393,2322,863,2855
2196,36.6366,64,mouse,0.6036772727966309,1716,1920,1974,2098
2196,36.6366,0,person,0.5221945643424988,8,2812,2054,3837
2196,36.6366,64,mouse,0.40920430421829224,869,2274,1338,2762
2197,36.653283333333334,63,laptop,0.9465579986572266,530,1056,1715,2150
2197,36.653283333333334,64,mouse,0.8374803066253662,396,2319,867,2853
2197,36.653283333333334,39,bottle,0.7911664843559265,5,744,513,1965
2197,36.653283333333334,64,mouse,0.5376392006874084,1718,1918,1977,2095
2197,36.653283333333334,0,person,0.5257862210273743,8,2811,2058,3837
2197,36.653283333333334,39,bottle,0.49244925379753113,1636,1240,1870,1585
2198,36.66996666666667,63,laptop,0.9431162476539612,533,1056,1722,2150
2198,36.66996666666667,64,mouse,0.8227708339691162,406,2315,871,2847
2198,36.66996666666667,39,bottle,0.803246021270752,6,735,515,1966
2198,36.66996666666667,0,person,0.5612326264381409,8,2809,2053,3837
2198,36.66996666666667,64,mouse,0.5502420663833618,1721,1917,1983,2094
2199,36.68665,63,laptop,0.9397831559181213,537,1052,1729,2149
2199,36.68665,39,bottle,0.8047621250152588,4,731,521,1967
2199,36.68665,64,mouse,0.7225908637046814,418,2311,874,2841
2199,36.68665,0,person,0.4912688434123993,6,2793,2065,3837
2200,36.70333333333333,63,laptop,0.9389581680297852,541,1048,1733,2148
2200,36.70333333333333,39,bottle,0.8615231513977051,3,729,521,1967
2200,36.70333333333333,64,mouse,0.7086405158042908,423,2306,882,2836
2200,36.70333333333333,64,mouse,0.5050767064094543,1731,1915,1997,2094
2201,36.720016666666666,63,laptop,0.9377742409706116,544,1043,1736,2147
2201,36.720016666666666,39,bottle,0.879160463809967,2,724,526,1958
2201,36.720016666666666,0,person,0.4778008460998535,6,2799,2061,3837
2201,36.720016666666666,64,mouse,0.4576016068458557,429,2302,886,2826
2202,36.7367,63,laptop,0.9337173104286194,545,1042,1740,2146
2202,36.7367,39,bottle,0.9134203791618347,3,721,530,1959
2202,36.7367,64,mouse,0.7250251770019531,432,2297,891,2825
2202,36.7367,0,person,0.4180399179458618,4,2802,1023,3833
2202,36.7367,64,mouse,0.4160403311252594,1739,1912,2000,2092
2203,36.75338333333333,63,laptop,0.9366260170936584,546,1039,1744,2144
2203,36.75338333333333,39,bottle,0.9126268029212952,4,712,531,1952
2203,36.75338333333333,64,mouse,0.7378522157669067,436,2293,896,2819
2203,36.75338333333333,64,mouse,0.5617518424987793,1741,1911,2003,2090
2203,36.75338333333333,0,person,0.545703113079071,5,2801,1042,3830
2204,36.770066666666665,63,laptop,0.9312136173248291,547,1038,1747,2143
2204,36.770066666666665,39,bottle,0.9117096662521362,3,704,532,1945
2204,36.770066666666665,64,mouse,0.7085099220275879,441,2290,897,2816
2204,36.770066666666665,64,mouse,0.6841251254081726,1744,1911,2006,2090
2204,36.770066666666665,0,person,0.524162769317627,7,2793,2055,3837
2205,36.78675,63,laptop,0.931864321231842,549,1035,1749,2142
2205,36.78675,39,bottle,0.8991241455078125,4,702,534,1938
2205,36.78675,64,mouse,0.7643781304359436,442,2285,900,2809
2205,36.78675,64,mouse,0.6696687340736389,1746,1910,2008,2088
2205,36.78675,0,person,0.503309965133667,3,2790,1037,3819
2206,36.80343333333333,63,laptop,0.9347630143165588,549,1034,1750,2139
2206,36.80343333333333,39,bottle,0.8959373831748962,4,700,533,1937
2206,36.80343333333333,64,mouse,0.8446743488311768,449,2280,902,2802
2206,36.80343333333333,0,person,0.5690098404884338,3,2782,1042,3811
2206,36.80343333333333,64,mouse,0.4614127278327942,1748,1908,2010,2087
2207,36.82011666666667,63,laptop,0.9364202618598938,551,1031,1752,2139
2207,36.82011666666667,39,bottle,0.8166272044181824,4,700,534,1937
2207,36.82011666666667,64,mouse,0.7856573462486267,452,2276,905,2797
2207,36.82011666666667,0,person,0.5620102882385254,5,2768,2059,3836
2207,36.82011666666667,64,mouse,0.41512176394462585,1750,1908,2012,2087
2208,36.836800000000004,63,laptop,0.9343705773353577,553,1029,1753,2137
2208,36.836800000000004,39,bottle,0.8754159808158875,4,697,537,1932
2208,36.836800000000004,64,mouse,0.8591823577880859,454,2270,908,2788
2208,36.836800000000004,0,person,0.6147797703742981,5,2760,2067,3834
2208,36.836800000000004,64,mouse,0.5734025835990906,1752,1907,2013,2087
2208,36.836800000000004,64,mouse,0.40493395924568176,909,2234,1366,2722
2209,36.85348333333334,63,laptop,0.932720959186554,555,1027,1753,2135
2209,36.85348333333334,39,bottle,0.8970931768417358,5,695,540,1933
2209,36.85348333333334,64,mouse,0.87664395570755,456,2268,911,2784
2209,36.85348333333334,64,mouse,0.6446893215179443,1754,1906,2015,2086
2209,36.85348333333334,0,person,0.5859487652778625,4,2755,2068,3835
2209,36.85348333333334,0,person,0.40963903069496155,4,2763,925,3786
2210,36.87016666666667,63,laptop,0.936488926410675,555,1024,1754,2134
2210,36.87016666666667,64,mouse,0.8885332942008972,458,2264,911,2784
2210,36.87016666666667,39,bottle,0.8752254843711853,5,695,541,1929
2210,36.87016666666667,64,mouse,0.6710629463195801,1754,1905,2017,2087
2210,36.87016666666667,0,person,0.4967131018638611,4,2749,2065,3833
2211,36.88685,63,laptop,0.9372149705886841,556,1020,1754,2133
2211,36.88685,39,bottle,0.911449134349823,4,694,542,1925
2211,36.88685,64,mouse,0.8951535224914551,459,2262,912,2781
2211,36.88685,64,mouse,0.6721192002296448,1754,1904,2018,2086
2211,36.88685,0,person,0.5642625689506531,4,2755,1055,3771
2212,36.903533333333336,63,laptop,0.9366224408149719,558,1018,1754,2131
2212,36.903533333333336,39,bottle,0.904711902141571,3,689,543,1925
2212,36.903533333333336,64,mouse,0.8876489400863647,460,2259,912,2778
2212,36.903533333333336,0,person,0.7241390943527222,4,2737,2064,3835
2212,36.903533333333336,64,mouse,0.6305795907974243,1754,1904,2018,2086
2213,36.92021666666667,63,laptop,0.9363427758216858,559,1017,1754,2130
2213,36.92021666666667,39,bottle,0.9070744514465332,3,685,544,1928
2213,36.92021666666667,64,mouse,0.8916745781898499,461,2258,913,2776
2213,36.92021666666667,0,person,0.6959202885627747,5,2732,2064,3833
2213,36.92021666666667,64,mouse,0.5801960825920105,1754,1903,2018,2086
2213,36.92021666666667,0,person,0.40353628993034363,4,2742,1001,3749
2214,36.9369,63,laptop,0.9347540140151978,558,1016,1754,2129
2214,36.9369,39,bottle,0.9198630452156067,4,681,543,1924
2214,36.9369,64,mouse,0.8846523761749268,461,2257,912,2772
2214,36.9369,0,person,0.7633782029151917,5,2731,2055,3833
2214,36.9369,64,mouse,0.629250168800354,1755,1904,2016,2084
2215,36.953583333333334,63,laptop,0.9357831478118896,558,1015,1753,2129
2215,36.953583333333334,39,bottle,0.9284329414367676,4,680,543,1923
2215,36.953583333333334,64,mouse,0.8744755387306213,461,2255,912,2769
2215,36.953583333333334,64,mouse,0.7122317552566528,1753,1903,2015,2086
2215,36.953583333333334,0,person,0.6725828051567078,5,2726,2057,3832
2216,36.97026666666667,63,laptop,0.9357051849365234,557,1015,1753,2129
2216,36.97026666666667,39,bottle,0.9206985831260681,4,680,543,1922
2216,36.97026666666667,64,mouse,0.8878390789031982,461,2254,912,2767
2216,36.97026666666667,64,mouse,0.6205457448959351,1753,1903,2015,2086
2216,36.97026666666667,0,person,0.6009223461151123,5,2725,2053,3829
2217,36.98695,63,laptop,0.9374407529830933,557,1014,1752,2128
2217,36.98695,39,bottle,0.9239891171455383,4,678,543,1921
2217,36.98695,64,mouse,0.8554739356040955,462,2253,912,2764
2217,36.98695,0,person,0.6946834325790405,5,2723,2053,3832
2217,36.98695,64,mouse,0.5458441376686096,1753,1904,2014,2086
2218,37.00363333333333,63,laptop,0.9371693730354309,557,1015,1752,2129
2218,37.00363333333333,39,bottle,0.9204325675964355,4,679,544,1920
2218,37.00363333333333,64,mouse,0.8259396553039551,465,2253,910,2763
2218,37.00363333333333,0,person,0.6596765518188477,6,2722,2052,3832
2218,37.00363333333333,64,mouse,0.5031294226646423,1752,1905,2016,2088
2219,37.020316666666666,63,laptop,0.937620222568512,556,1015,1751,2128
2219,37.020316666666666,39,bottle,0.9109829664230347,4,680,544,1921
2219,37.020316666666666,64,mouse,0.8847882747650146,461,2252,911,2760
2219,37.020316666666666,0,person,0.73430997133255,6,2721,2050,3835
2219,37.020316666666666,64,mouse,0.5281246304512024,1752,1903,2014,2086
2220,37.037,63,laptop,0.9372910857200623,557,1015,1751,2128
2220,37.037,39,bottle,0.9145236611366272,4,680,544,1920
2220,37.037,64,mouse,0.8795446753501892,461,2251,911,2759
2220,37.037,0,person,0.6309961080551147,6,2717,2044,3833
2220,37.037,64,mouse,0.6028334498405457,1752,1902,2017,2086
2221,37.05368333333333,63,laptop,0.9366921186447144,556,1014,1751,2129
2221,37.05368333333333,39,bottle,0.9128653407096863,4,679,543,1919
2221,37.05368333333333,64,mouse,0.8677098155021667,462,2251,910,2756
2221,37.05368333333333,0,person,0.700048565864563,6,2716,2043,3834
2221,37.05368333333333,64,mouse,0.6129724979400635,1751,1902,2017,2086
2222,37.070366666666665,63,laptop,0.9375767707824707,556,1013,1750,2129
2222,37.070366666666665,39,bottle,0.909272313117981,4,679,543,1918
2222,37.070366666666665,64,mouse,0.8836977481842041,460,2249,910,2756
2222,37.070366666666665,64,mouse,0.6631841063499451,1752,1904,2013,2084
2222,37.070366666666665,0,person,0.6405958533287048,7,2716,2045,3833
2223,37.08705,63,laptop,0.9388301372528076,555,1013,1750,2129
2223,37.08705,39,bottle,0.895276665687561,4,679,543,1917
2223,37.08705,64,mouse,0.8781232833862305,460,2248,910,2753
2223,37.08705,0,person,0.6940714716911316,6,2715,2032,3834
2223,37.08705,64,mouse,0.6359602212905884,1751,1902,2015,2086
2224,37.10373333333333,63,laptop,0.9378190040588379,555,1012,1749,2129
2224,37.10373333333333,39,bottle,0.8908136487007141,4,678,543,1916
2224,37.10373333333333,64,mouse,0.8395510911941528,460,2247,908,2751
2224,37.10373333333333,0,person,0.7514228224754333,6,2712,2036,3835
2224,37.10373333333333,64,mouse,0.6548554301261902,1751,1901,2015,2086
2225,37.12041666666667,63,laptop,0.937465488910675,555,1012,1749,2130
2225,37.12041666666667,39,bottle,0.9015681147575378,4,678,544,1917
2225,37.12041666666667,64,mouse,0.7910875082015991,459,2246,909,2749
2225,37.12041666666667,0,person,0.7142982482910156,6,2711,2038,3834
2225,37.12041666666667,64,mouse,0.627629280090332,1752,1903,2012,2084
2226,37.137100000000004,63,laptop,0.9369361996650696,556,1010,1749,2130
2226,37.137100000000004,39,bottle,0.8923978209495544,4,678,545,1917
2226,37.137100000000004,64,mouse,0.8479101061820984,459,2246,909,2746
2226,37.137100000000004,0,person,0.6887011528015137,7,2710,2032,3834
2226,37.137100000000004,64,mouse,0.6475372910499573,1752,1903,2011,2084
2227,37.15378333333334,63,laptop,0.9360178709030151,556,1010,1749,2130
2227,37.15378333333334,39,bottle,0.8894211053848267,4,678,545,1918
2227,37.15378333333334,64,mouse,0.8284626007080078,459,2245,909,2746
2227,37.15378333333334,0,person,0.755748450756073,6,2711,2035,3835
2227,37.15378333333334,64,mouse,0.682563841342926,1751,1903,2011,2084
2228,37.17046666666667,63,laptop,0.9363685250282288,556,1009,1748,2129
2228,37.17046666666667,39,bottle,0.8937463164329529,4,678,544,1917
2228,37.17046666666667,64,mouse,0.8275122046470642,459,2245,908,2745
2228,37.17046666666667,0,person,0.7214686274528503,6,2710,2030,3835
2228,37.17046666666667,64,mouse,0.7151995301246643,1750,1901,2013,2084
2229,37.18715,63,laptop,0.9375020265579224,556,1009,1748,2128
2229,37.18715,39,bottle,0.8972775936126709,4,677,544,1916
2229,37.18715,64,mouse,0.8544676303863525,459,2243,908,2746
2229,37.18715,64,mouse,0.7678344249725342,1750,1903,2010,2083
2229,37.18715,0,person,0.7628613710403442,5,2709,2034,3835
2230,37.203833333333336,63,laptop,0.9371691942214966,556,1009,1748,2128
2230,37.203833333333336,64,mouse,0.8871964812278748,460,2243,907,2745
2230,37.203833333333336,39,bottle,0.8863269686698914,4,677,544,1917
2230,37.203833333333336,0,person,0.7791840434074402,6,2708,2030,3836
2230,37.203833333333336,64,mouse,0.7454293966293335,1749,1900,2011,2084
2231,37.22051666666667,63,laptop,0.9384163618087769,556,1008,1747,2127
2231,37.22051666666667,39,bottle,0.8880655169487,4,678,545,1919
2231,37.22051666666667,64,mouse,0.8395234942436218,459,2241,906,2744
2231,37.22051666666667,0,person,0.7632870078086853,6,2705,2023,3835
2231,37.22051666666667,64,mouse,0.6514945030212402,1749,1899,2011,2083
2232,37.2372,63,laptop,0.9388988614082336,556,1008,1746,2126
2232,37.2372,39,bottle,0.88129061460495,4,677,545,1918
2232,37.2372,64,mouse,0.8274932503700256,459,2241,906,2743
2232,37.2372,0,person,0.7486804723739624,6,2703,2024,3835
2232,37.2372,64,mouse,0.6904016137123108,1749,1899,2009,2082
2233,37.253883333333334,63,laptop,0.9379281401634216,555,1007,1745,2125
2233,37.253883333333334,39,bottle,0.8828884363174438,4,676,545,1917
2233,37.253883333333334,64,mouse,0.8460254669189453,459,2240,906,2741
2233,37.253883333333334,0,person,0.7217445969581604,7,2698,2027,3835
2233,37.253883333333334,64,mouse,0.6634200215339661,1749,1898,2008,2081
2234,37.27056666666667,63,laptop,0.9390669465065002,556,1007,1745,2125
2234,37.27056666666667,64,mouse,0.9046975374221802,459,2240,906,2740
2234,37.27056666666667,39,bottle,0.8732384443283081,4,677,545,1916
2234,37.27056666666667,0,person,0.6665078401565552,5,2690,2026,3835
2234,37.27056666666667,64,mouse,0.6469970345497131,1748,1901,2007,2079
2235,37.28725,63,laptop,0.9380307197570801,557,1007,1745,2124
2235,37.28725,39,bottle,0.8905059695243835,4,677,546,1916
2235,37.28725,64,mouse,0.8699869513511658,459,2237,906,2734
2235,37.28725,64,mouse,0.7032728791236877,1749,1897,2009,2080
2235,37.28725,0,person,0.6628701090812683,5,2688,2030,3835
2235,37.28725,0,person,0.4664369821548462,5,2684,1029,3665
2236,37.30393333333333,63,laptop,0.9381183385848999,559,1007,1746,2124
2236,37.30393333333333,39,bottle,0.9033282399177551,4,677,546,1914
2236,37.30393333333333,64,mouse,0.8633747696876526,460,2234,908,2732
2236,37.30393333333333,64,mouse,0.7214536070823669,1749,1899,2008,2077
2236,37.30393333333333,0,person,0.5597271919250488,5,2675,1025,3665
2236,37.30393333333333,0,person,0.5379199385643005,5,2681,2033,3835
2237,37.320616666666666,63,laptop,0.938846230506897,560,1006,1747,2124
2237,37.320616666666666,39,bottle,0.9131990075111389,4,678,546,1914
2237,37.320616666666666,64,mouse,0.8813016414642334,461,2232,910,2725
2237,37.320616666666666,64,mouse,0.6722574830055237,1750,1897,2008,2077
2237,37.320616666666666,0,person,0.6687561273574829,7,2674,2038,3836
2237,37.320616666666666,64,mouse,0.523000955581665,908,2201,1353,2663
2238,37.3373,63,laptop,0.9385533928871155,558,1006,1747,2122
2238,37.3373,64,mouse,0.9164423942565918,461,2229,909,2721
2238,37.3373,39,bottle,0.911466658115387,4,677,547,1912
2238,37.3373,64,mouse,0.7544158101081848,1750,1896,2008,2077
2238,37.3373,0,person,0.6407854557037354,7,2669,2050,3836
2238,37.3373,64,mouse,0.5912732481956482,907,2197,1351,2659
2239,37.35398333333333,63,laptop,0.9385848641395569,558,1006,1746,2121
2239,37.35398333333333,39,bottle,0.9165492653846741,4,675,547,1915
2239,37.35398333333333,64,mouse,0.9074481129646301,460,2228,908,2715
2239,37.35398333333333,64,mouse,0.7459290027618408,1751,1894,2008,2075
2239,37.35398333333333,0,person,0.535437285900116,3,2655,1025,3756
2239,37.35398333333333,64,mouse,0.4352969229221344,906,2193,1351,2651
2240,37.370666666666665,63,laptop,0.9382817149162292,558,1005,1746,2120
2240,37.370666666666665,39,bottle,0.9155759811401367,4,674,547,1916
2240,37.370666666666665,64,mouse,0.8710964918136597,460,2224,908,2710
2240,37.370666666666665,64,mouse,0.7214880585670471,1750,1893,2007,2072
2240,37.370666666666665,64,mouse,0.6275644302368164,906,2188,1350,2642
2240,37.370666666666665,0,person,0.475563108921051,7,2653,2043,3836
2241,37.38735,64,mouse,0.9402416944503784,460,2221,908,2706
2241,37.38735,63,laptop,0.9376822113990784,558,1005,1746,2120
2241,37.38735,39,bottle,0.923361599445343,4,673,547,1918
2241,37.38735,64,mouse,0.7133739590644836,906,2185,1350,2637
2241,37.38735,64,mouse,0.6694185137748718,1750,1892,2008,2072
2241,37.38735,0,person,0.5952144265174866,7,2644,2045,3835
2242,37.40403333333333,64,mouse,0.9453352093696594,462,2220,910,2699
2242,37.40403333333333,63,laptop,0.9361991286277771,559,1004,1747,2118
2242,37.40403333333333,39,bottle,0.9262715578079224,4,673,547,1913
2242,37.40403333333333,64,mouse,0.8767921328544617,906,2181,1350,2621
2242,37.40403333333333,64,mouse,0.6203150749206543,1750,1891,2009,2072
2242,37.40403333333333,0,person,0.5257893800735474,4,2625,1025,3822
2243,37.42071666666667,64,mouse,0.9407389760017395,464,2218,912,2693
2243,37.42071666666667,63,laptop,0.9338909387588501,560,1003,1748,2117
2243,37.42071666666667,39,bottle,0.9275838136672974,4,674,548,1910
2243,37.42071666666667,64,mouse,0.844325602054596,907,2176,1348,2613
2243,37.42071666666667,64,mouse,0.6492886543273926,1751,1889,2010,2070
2243,37.42071666666667,0,person,0.5732697248458862,4,2616,1050,3731
2244,37.437400000000004,64,mouse,0.9435033202171326,465,2215,912,2692
2244,37.437400000000004,63,laptop,0.9315446615219116,559,1003,1747,2116
2244,37.437400000000004,39,bottle,0.9254711270332336,4,674,548,1910
2244,37.437400000000004,64,mouse,0.8452944159507751,907,2174,1349,2612
2244,37.437400000000004,0,person,0.7043114304542542,6,2613,2052,3837
2244,37.437400000000004,64,mouse,0.6532478332519531,1751,1888,2009,2069
2245,37.45408333333334,64,mouse,0.9586028456687927,467,2212,911,2687
2245,37.45408333333334,63,laptop,0.932734489440918,559,1004,1746,2116
2245,37.45408333333334,39,bottle,0.9230812788009644,4,674,548,1910
2245,37.45408333333334,64,mouse,0.8955823183059692,907,2174,1348,2609
2245,37.45408333333334,0,person,0.6699084639549255,6,2589,2052,3835
2245,37.45408333333334,64,mouse,0.6608949899673462,1750,1888,2008,2069
2246,37.47076666666667,64,mouse,0.9539198279380798,467,2211,910,2684
2246,37.47076666666667,63,laptop,0.9337928891181946,560,1004,1744,2116
2246,37.47076666666667,39,bottle,0.9132949709892273,4,678,547,1913
2246,37.47076666666667,64,mouse,0.8726251125335693,907,2172,1349,2600
2246,37.47076666666667,0,person,0.620424211025238,5,2582,2056,3836
2246,37.47076666666667,64,mouse,0.5975093245506287,1749,1888,2007,2069
