frame_number,timestamp,object_class_id,object_class_name,confidence_score,bbox_x1,bbox_y1,bbox_x2,bbox_y2
488,8.141466666666666,66,keyboard,0.49497777223587036,0,2292,363,2615
488,8.141466666666666,56,chair,0.4332771897315979,132,3539,1012,3838
489,8.158150000000001,63,laptop,0.9663674831390381,1,1649,452,2909
489,8.158150000000001,39,bottle,0.6598193645477295,474,1754,669,2069
489,8.158150000000001,66,keyboard,0.49866682291030884,1,2291,364,2611
490,8.174833333333334,63,laptop,0.9677819609642029,1,1648,452,2908
490,8.174833333333334,39,bottle,0.6145923733711243,474,1754,669,2069
490,8.174833333333334,66,keyboard,0.5034968256950378,1,2291,363,2608
491,8.191516666666667,63,laptop,0.9675818085670471,1,1648,452,2906
491,8.191516666666667,39,bottle,0.641403317451477,474,1753,669,2069
491,8.191516666666667,66,keyboard,0.4932078421115875,1,2290,364,2608
492,8.2082,63,laptop,0.9664680361747742,1,1648,453,2907
492,8.2082,39,bottle,0.6392447352409363,474,1753,669,2069
492,8.2082,66,keyboard,0.476612389087677,1,2291,365,2610
493,8.224883333333333,63,laptop,0.9679953455924988,1,1648,453,2908
493,8.224883333333333,39,bottle,0.636581540107727,474,1753,669,2069
493,8.224883333333333,66,keyboard,0.4812116324901581,1,2290,366,2609
494,8.241566666666667,63,laptop,0.9683331251144409,1,1648,453,2907
494,8.241566666666667,39,bottle,0.6744162440299988,473,1753,669,2069
494,8.241566666666667,66,keyboard,0.4783090054988861,0,2289,366,2609
495,8.25825,63,laptop,0.9688242077827454,1,1648,453,2908
495,8.25825,39,bottle,0.6445860862731934,473,1754,668,2069
495,8.25825,66,keyboard,0.47906357049942017,0,2290,367,2609
495,8.25825,56,chair,0.45427343249320984,1802,1529,2157,2111
496,8.274933333333333,63,laptop,0.9680455327033997,1,1649,453,2908
496,8.274933333333333,39,bottle,0.6551458239555359,473,1755,669,2069
496,8.274933333333333,66,keyboard,0.4647204875946045,0,2291,366,2609
497,8.291616666666666,63,laptop,0.9689261317253113,1,1651,453,2909
497,8.291616666666666,39,bottle,0.6603807806968689,472,1755,670,2069
497,8.291616666666666,66,keyboard,0.486880362033844,0,2290,365,2608
498,8.308300000000001,63,laptop,0.9676368236541748,0,1653,453,2908
498,8.308300000000001,39,bottle,0.6833509206771851,473,1757,670,2070
498,8.308300000000001,66,keyboard,0.4777766168117523,1,2292,364,2611
499,8.324983333333334,63,laptop,0.9675168395042419,0,1654,452,2909
499,8.324983333333334,39,bottle,0.6978158950805664,473,1758,669,2072
499,8.324983333333334,66,keyboard,0.4517778754234314,0,2290,363,2612
500,8.341666666666667,63,laptop,0.9668685793876648,0,1655,451,2910
500,8.341666666666667,39,bottle,0.7183408737182617,473,1758,669,2072
500,8.341666666666667,66,keyboard,0.4471077024936676,1,2291,362,2612
501,8.35835,63,laptop,0.9673945307731628,1,1656,451,2914
501,8.35835,39,bottle,0.7207768559455872,472,1758,668,2072
501,8.35835,66,keyboard,0.4182901382446289,1,2292,362,2614
502,8.375033333333333,63,laptop,0.9675759673118591,0,1656,451,2914
502,8.375033333333333,39,bottle,0.7606258392333984,472,1759,668,2073
502,8.375033333333333,66,keyboard,0.43619322776794434,1,2293,362,2616
503,8.391716666666667,63,laptop,0.9685075283050537,1,1658,450,2915
503,8.391716666666667,39,bottle,0.755581259727478,471,1760,667,2075
503,8.391716666666667,66,keyboard,0.45169055461883545,1,2296,362,2617
504,8.4084,63,laptop,0.9674316048622131,1,1659,450,2915
504,8.4084,39,bottle,0.7221240997314453,472,1762,668,2075
504,8.4084,66,keyboard,0.45134851336479187,1,2296,362,2618
505,8.425083333333333,63,laptop,0.9672634601593018,0,1660,450,2915
505,8.425083333333333,39,bottle,0.7189950942993164,473,1763,668,2075
505,8.425083333333333,66,keyboard,0.47170016169548035,1,2295,361,2619
506,8.441766666666666,63,laptop,0.9658389687538147,1,1660,450,2915
506,8.441766666666666,39,bottle,0.6987936496734619,473,1764,668,2078
506,8.441766666666666,66,keyboard,0.46711525321006775,1,2297,361,2620
507,8.458450000000001,63,laptop,0.965740442276001,0,1660,450,2917
507,8.458450000000001,39,bottle,0.7138182520866394,472,1764,667,2079
507,8.458450000000001,66,keyboard,0.45511624217033386,0,2298,360,2620
508,8.475133333333334,63,laptop,0.966238796710968,0,1661,450,2920
508,8.475133333333334,39,bottle,0.7304478287696838,472,1765,667,2080
508,8.475133333333334,66,keyboard,0.4520736038684845,0,2299,360,2622
509,8.491816666666667,63,laptop,0.9656716585159302,0,1662,449,2922
509,8.491816666666667,39,bottle,0.733609676361084,472,1765,666,2080
509,8.491816666666667,66,keyboard,0.448695570230484,0,2299,360,2623
510,8.5085,63,laptop,0.9680978059768677,0,1663,449,2923
510,8.5085,39,bottle,0.7090003490447998,471,1766,667,2081
510,8.5085,66,keyboard,0.4546516239643097,0,2300,360,2623
511,8.525183333333333,63,laptop,0.9659271836280823,0,1663,448,2923
511,8.525183333333333,39,bottle,0.70339435338974,469,1766,666,2081
511,8.525183333333333,66,keyboard,0.41586336493492126,0,2300,360,2623
512,8.541866666666667,63,laptop,0.9653162360191345,1,1663,447,2923
512,8.541866666666667,39,bottle,0.7006393671035767,469,1766,665,2082
513,8.55855,63,laptop,0.9645742177963257,1,1664,445,2923
513,8.55855,39,bottle,0.6908567547798157,467,1766,664,2083
513,8.55855,66,keyboard,0.4143025279045105,0,2302,358,2624
514,8.575233333333333,63,laptop,0.964503288269043,1,1665,444,2924
514,8.575233333333333,39,bottle,0.7342656850814819,466,1766,662,2082
514,8.575233333333333,66,keyboard,0.41482996940612793,0,2301,356,2624
515,8.591916666666666,63,laptop,0.9607189893722534,1,1664,443,2923
515,8.591916666666666,39,bottle,0.7285931706428528,463,1767,662,2083
515,8.591916666666666,66,keyboard,0.4199136793613434,0,2303,355,2623
516,8.608600000000001,63,laptop,0.9613053202629089,1,1664,441,2925
516,8.608600000000001,39,bottle,0.7534143924713135,460,1767,660,2084
516,8.608600000000001,66,keyboard,0.445522665977478,2,2307,354,2624
517,8.625283333333334,63,laptop,0.9606698751449585,1,1664,438,2928
517,8.625283333333334,39,bottle,0.7749232649803162,459,1767,658,2083
517,8.625283333333334,66,keyboard,0.43917131423950195,2,2307,353,2624
518,8.641966666666667,63,laptop,0.9600839614868164,1,1664,436,2928
518,8.641966666666667,39,bottle,0.811273455619812,458,1767,657,2084
518,8.641966666666667,66,keyboard,0.43184784054756165,2,2308,350,2624
519,8.65865,63,laptop,0.9611518979072571,1,1664,432,2929
519,8.65865,39,bottle,0.8015027642250061,457,1767,656,2085
519,8.65865,66,keyboard,0.46277350187301636,2,2308,349,2625
520,8.675333333333333,63,laptop,0.9631043672561646,1,1664,428,2930
520,8.675333333333333,39,bottle,0.7966545820236206,455,1766,655,2086
520,8.675333333333333,66,keyboard,0.4640737771987915,2,2308,348,2626
521,8.692016666666667,63,laptop,0.9657783508300781,1,1663,426,2931
521,8.692016666666667,39,bottle,0.7921615242958069,455,1767,654,2087
521,8.692016666666667,66,keyboard,0.45708322525024414,2,2307,347,2627
522,8.7087,63,laptop,0.9628088474273682,1,1663,426,2932
522,8.7087,39,bottle,0.7834016680717468,455,1767,654,2088
522,8.7087,66,keyboard,0.4186669886112213,2,2308,346,2629
523,8.725383333333333,63,laptop,0.9630473852157593,1,1664,425,2933
523,8.725383333333333,39,bottle,0.7897979021072388,454,1767,653,2088
524,8.742066666666666,63,laptop,0.9622565507888794,1,1666,424,2933
524,8.742066666666666,39,bottle,0.802623450756073,454,1767,651,2087
524,8.742066666666666,66,keyboard,0.433827668428421,2,2313,341,2632
525,8.758750000000001,63,laptop,0.9649981260299683,1,1667,423,2933
525,8.758750000000001,39,bottle,0.7862088680267334,453,1768,650,2088
525,8.758750000000001,66,keyboard,0.4303853511810303,2,2312,339,2633
526,8.775433333333334,63,laptop,0.9656049609184265,1,1669,420,2935
526,8.775433333333334,39,bottle,0.7656114101409912,451,1768,650,2089
526,8.775433333333334,66,keyboard,0.4402230978012085,2,2315,338,2634
527,8.792116666666667,63,laptop,0.9662216901779175,1,1671,419,2939
527,8.792116666666667,39,bottle,0.7723813652992249,449,1768,648,2091
527,8.792116666666667,64,mouse,0.4023405909538269,467,2470,716,2658
528,8.8088,63,laptop,0.9651359915733337,1,1671,417,2940
528,8.8088,39,bottle,0.7199178338050842,449,1769,648,2095
528,8.8088,66,keyboard,0.4057849943637848,2,2315,336,2641
529,8.825483333333333,63,laptop,0.9667630791664124,1,1672,415,2948
529,8.825483333333333,39,bottle,0.715050995349884,448,1770,648,2093
529,8.825483333333333,66,keyboard,0.4030834436416626,2,2317,335,2643
530,8.842166666666667,63,laptop,0.9668081998825073,1,1673,413,2949
530,8.842166666666667,39,bottle,0.6699779629707336,447,1772,647,2093
531,8.85885,63,laptop,0.9667501449584961,1,1676,412,2952
531,8.85885,39,bottle,0.7400334477424622,446,1773,647,2094
532,8.875533333333333,63,laptop,0.9668866395950317,1,1677,410,2954
532,8.875533333333333,39,bottle,0.7139268517494202,444,1773,647,2094
533,8.892216666666666,63,laptop,0.9628691077232361,1,1678,408,2956
533,8.892216666666666,39,bottle,0.6725409030914307,444,1774,647,2096
534,8.908900000000001,63,laptop,0.9636823534965515,1,1679,408,2959
534,8.908900000000001,39,bottle,0.6910028457641602,443,1777,645,2097
535,8.925583333333334,63,laptop,0.962296724319458,1,1680,407,2962
535,8.925583333333334,39,bottle,0.6026608347892761,441,1778,644,2097
536,8.942266666666667,63,laptop,0.9630791544914246,1,1682,405,2969
536,8.942266666666667,39,bottle,0.5634060502052307,441,1778,645,2099
537,8.95895,63,laptop,0.9622083306312561,1,1682,405,2972
537,8.95895,39,bottle,0.5961911678314209,440,1779,645,2100
538,8.975633333333333,63,laptop,0.9587097764015198,1,1683,405,2975
538,8.975633333333333,39,bottle,0.5980450510978699,439,1779,645,2101
539,8.992316666666667,63,laptop,0.9609397649765015,1,1684,404,2974
539,8.992316666666667,39,bottle,0.6416079998016357,438,1780,645,2102
540,9.009,63,laptop,0.9583103656768799,1,1684,404,2979
540,9.009,39,bottle,0.6937344074249268,438,1780,645,2103
541,9.025683333333333,63,laptop,0.9564282298088074,1,1685,404,2980
541,9.025683333333333,39,bottle,0.698870837688446,436,1780,645,2104
542,9.042366666666666,63,laptop,0.9548819065093994,1,1686,404,2981
542,9.042366666666666,39,bottle,0.6946431398391724,435,1780,645,2103
542,9.042366666666666,56,chair,0.4573615789413452,1802,1527,2157,2116
543,9.059050000000001,63,laptop,0.9584336280822754,1,1686,403,2982
543,9.059050000000001,39,bottle,0.6812171936035156,436,1781,645,2103
543,9.059050000000001,56,chair,0.48317766189575195,1801,1526,2157,2116
544,9.075733333333334,63,laptop,0.9565755724906921,1,1687,403,2984
544,9.075733333333334,39,bottle,0.6549665331840515,435,1781,645,2104
544,9.075733333333334,56,chair,0.4823358654975891,1802,1525,2157,2151
545,9.092416666666667,63,laptop,0.956697940826416,1,1688,403,2988
545,9.092416666666667,39,bottle,0.5054197907447815,435,1781,644,2104
546,9.1091,63,laptop,0.9571341276168823,0,1688,403,2989
546,9.1091,39,bottle,0.5058515071868896,434,1781,643,2104
547,9.125783333333333,63,laptop,0.9564839601516724,1,1688,403,2988
547,9.125783333333333,39,bottle,0.5419691801071167,433,1781,643,2104
547,9.125783333333333,66,keyboard,0.4090467095375061,1,2340,317,2672
548,9.142466666666667,63,laptop,0.9559957981109619,1,1689,403,2988
548,9.142466666666667,39,bottle,0.6237862706184387,432,1780,642,2104
549,9.15915,63,laptop,0.9558007121086121,1,1687,403,2987
549,9.15915,39,bottle,0.7245389223098755,431,1780,641,2105
550,9.175833333333333,63,laptop,0.9551738500595093,0,1686,403,2990
550,9.175833333333333,39,bottle,0.7255141735076904,431,1780,640,2103
550,9.175833333333333,66,keyboard,0.40746748447418213,1,2339,315,2673
551,9.192516666666666,63,laptop,0.9528660774230957,1,1684,402,2990
551,9.192516666666666,39,bottle,0.7011478543281555,430,1779,639,2102
552,9.209200000000001,63,laptop,0.949358344078064,1,1683,401,2993
552,9.209200000000001,39,bottle,0.7101238965988159,430,1779,640,2101
553,9.225883333333334,63,laptop,0.9510807991027832,1,1682,401,2989
553,9.225883333333334,39,bottle,0.7208852171897888,430,1776,640,2100
553,9.225883333333334,66,keyboard,0.43303149938583374,1,2339,313,2672
554,9.242566666666667,63,laptop,0.9519626498222351,1,1681,400,2987
554,9.242566666666667,39,bottle,0.6409149765968323,431,1774,639,2098
554,9.242566666666667,66,keyboard,0.428615540266037,1,2337,313,2670
555,9.25925,63,laptop,0.9560881853103638,1,1678,400,2982
555,9.25925,39,bottle,0.5429269671440125,430,1774,638,2097
555,9.25925,66,keyboard,0.4293942451477051,1,2337,312,2667
556,9.275933333333333,63,laptop,0.9551224112510681,1,1677,400,2981
556,9.275933333333333,39,bottle,0.5322170853614807,429,1772,639,2096
557,9.292616666666667,63,laptop,0.9542917609214783,0,1674,400,2981
557,9.292616666666667,39,bottle,0.5704115629196167,427,1769,635,2094
557,9.292616666666667,66,keyboard,0.4083220064640045,1,2332,311,2667
558,9.3093,63,laptop,0.9534174203872681,1,1672,400,2978
558,9.3093,39,bottle,0.5006869435310364,426,1768,634,2091
559,9.325983333333333,63,laptop,0.9573383331298828,1,1671,398,2976
559,9.325983333333333,39,bottle,0.6297765374183655,426,1766,634,2088
560,9.342666666666666,63,laptop,0.9562231302261353,1,1668,398,2973
560,9.342666666666666,39,bottle,0.5020339488983154,425,1764,633,2088
560,9.342666666666666,66,keyboard,0.41208118200302124,1,2326,309,2665
561,9.359350000000001,63,laptop,0.957882285118103,1,1667,397,2974
561,9.359350000000001,39,bottle,0.4738525450229645,424,1762,632,2086
561,9.359350000000001,66,keyboard,0.41908106207847595,1,2326,309,2663
562,9.376033333333334,63,laptop,0.9578499794006348,1,1667,397,2973
562,9.376033333333334,39,bottle,0.5162343382835388,422,1762,633,2084
562,9.376033333333334,66,keyboard,0.40143895149230957,1,2326,308,2663
563,9.392716666666667,63,laptop,0.955848753452301,1,1666,397,2974
563,9.392716666666667,39,bottle,0.6167590022087097,419,1762,633,2085
563,9.392716666666667,66,keyboard,0.402478963136673,1,2323,308,2661
564,9.4094,63,laptop,0.954096257686615,1,1666,397,2978
564,9.4094,39,bottle,0.6190987229347229,418,1762,633,2084
564,9.4094,66,keyboard,0.41736212372779846,1,2325,307,2661
565,9.426083333333333,63,laptop,0.9543692469596863,1,1665,397,2977
565,9.426083333333333,39,bottle,0.561241090297699,418,1761,631,2082
565,9.426083333333333,66,keyboard,0.4072614312171936,1,2324,306,2662
566,9.442766666666667,63,laptop,0.9540192484855652,1,1665,395,2977
566,9.442766666666667,39,bottle,0.526078999042511,418,1760,630,2080
566,9.442766666666667,56,chair,0.4710472822189331,1801,1478,2157,2085
566,9.442766666666667,66,keyboard,0.404966801404953,1,2324,304,2661
567,9.45945,63,laptop,0.9548000693321228,1,1664,393,2973
567,9.45945,39,bottle,0.424275666475296,416,1760,629,2080
568,9.476133333333333,63,laptop,0.9552222490310669,1,1664,392,2973
569,9.492816666666666,63,laptop,0.9535524845123291,1,1664,391,2971
569,9.492816666666666,39,bottle,0.5000756978988647,411,1759,627,2080
570,9.509500000000001,63,laptop,0.9530496001243591,1,1664,390,2972
570,9.509500000000001,39,bottle,0.46137648820877075,411,1758,626,2079
571,9.526183333333334,63,laptop,0.9523769021034241,1,1664,390,2968
571,9.526183333333334,39,bottle,0.4768427312374115,410,1758,625,2079
572,9.542866666666667,63,laptop,0.9545202255249023,1,1664,390,2971
573,9.55955,63,laptop,0.9530237913131714,1,1664,389,2972
573,9.55955,39,bottle,0.5545353293418884,409,1758,624,2079
573,9.55955,56,chair,0.40585118532180786,1798,1466,2157,2074
574,9.576233333333333,63,laptop,0.9550451040267944,1,1664,388,2972
574,9.576233333333333,39,bottle,0.6726499199867249,406,1758,622,2078
574,9.576233333333333,56,chair,0.47876548767089844,1796,1463,2157,2072
575,9.592916666666667,63,laptop,0.9525868892669678,1,1661,387,2970
575,9.592916666666667,39,bottle,0.6932063698768616,406,1757,620,2079
576,9.6096,63,laptop,0.9526109099388123,1,1660,387,2971
576,9.6096,39,bottle,0.6562491059303284,406,1756,619,2079
576,9.6096,63,laptop,0.4403477609157562,900,1798,1350,1975
577,9.626283333333333,63,laptop,0.9524081349372864,1,1661,386,2972
577,9.626283333333333,39,bottle,0.6633610129356384,406,1754,619,2079
577,9.626283333333333,63,laptop,0.46091192960739136,899,1795,1350,1974
578,9.642966666666666,63,laptop,0.9540520906448364,1,1659,385,2972
578,9.642966666666666,39,bottle,0.5561139583587646,406,1751,619,2078
578,9.642966666666666,63,laptop,0.47972986102104187,897,1795,1350,1973
579,9.659650000000001,63,laptop,0.9521241784095764,1,1659,383,2973
579,9.659650000000001,39,bottle,0.6740284562110901,404,1750,618,2076
579,9.659650000000001,56,chair,0.4044032692909241,283,3546,1035,3838
580,9.676333333333334,63,laptop,0.9532748460769653,1,1658,382,2972
580,9.676333333333334,39,bottle,0.691493034362793,402,1749,617,2075
581,9.693016666666667,63,laptop,0.9532304406166077,1,1654,381,2968
581,9.693016666666667,39,bottle,0.7268439531326294,401,1745,616,2073
582,9.7097,63,laptop,0.9586633443832397,1,1653,378,2962
582,9.7097,39,bottle,0.6956924796104431,400,1743,615,2073
583,9.726383333333333,63,laptop,0.9506489634513855,1,1650,375,2961
583,9.726383333333333,39,bottle,0.8108090758323669,397,1739,614,2069
584,9.743066666666667,63,laptop,0.950792133808136,1,1645,376,2958
584,9.743066666666667,39,bottle,0.8044381141662598,395,1737,614,2068
584,9.743066666666667,63,laptop,0.46280157566070557,888,1781,1342,1958
585,9.75975,63,laptop,0.9060013890266418,1,1642,371,2958
585,9.75975,39,bottle,0.7724021077156067,390,1734,609,2065
586,9.776433333333333,39,bottle,0.7739366292953491,385,1727,606,2060
586,9.776433333333333,63,laptop,0.6053456664085388,1,1638,363,2950
587,9.793116666666666,63,laptop,0.8614258766174316,1,1629,356,2949
587,9.793116666666666,39,bottle,0.7432527542114258,380,1720,602,2058
587,9.793116666666666,56,chair,0.5589026212692261,1796,1418,2157,2028
588,9.809800000000001,63,laptop,0.8597681522369385,1,1623,347,2941
588,9.809800000000001,39,bottle,0.6781976819038391,375,1713,597,2055
589,9.826483333333334,63,laptop,0.9280233383178711,1,1613,338,2933
589,9.826483333333334,39,bottle,0.7404388785362244,368,1704,591,2046
590,9.843166666666667,63,laptop,0.9260749220848083,0,1602,329,2925
590,9.843166666666667,39,bottle,0.6936055421829224,361,1695,590,2032
591,9.85985,63,laptop,0.9115603566169739,1,1593,318,2912
591,9.85985,39,bottle,0.7925094366073608,354,1688,583,2024
592,9.876533333333333,63,laptop,0.9300907850265503,1,1584,313,2905
592,9.876533333333333,39,bottle,0.7797738313674927,350,1680,580,2020
593,9.893216666666667,63,laptop,0.9365311861038208,0,1576,310,2903
593,9.893216666666667,39,bottle,0.8088650107383728,346,1677,574,2016
594,9.9099,63,laptop,0.9390711188316345,1,1571,304,2896
594,9.9099,39,bottle,0.8451619744300842,341,1673,573,2014
594,9.9099,56,chair,0.40207815170288086,1785,1356,2158,2064
595,9.926583333333333,63,laptop,0.9342257976531982,1,1568,302,2893
595,9.926583333333333,39,bottle,0.803436279296875,340,1670,569,2011
596,9.943266666666666,63,laptop,0.9287245869636536,1,1568,299,2891
596,9.943266666666666,39,bottle,0.7774348855018616,336,1670,570,2009
596,9.943266666666666,73,book,0.416481077671051,1158,2036,1559,2287
597,9.959950000000001,63,laptop,0.9324904084205627,1,1567,300,2890
597,9.959950000000001,39,bottle,0.8036122918128967,335,1669,568,2010
598,9.976633333333334,63,laptop,0.9410936832427979,1,1569,299,2893
598,9.976633333333334,39,bottle,0.8116743564605713,336,1669,568,2010
599,9.993316666666667,63,laptop,0.9399427175521851,1,1574,298,2894
599,9.993316666666667,39,bottle,0.8078511953353882,335,1671,567,2013
600,10.01,63,laptop,0.9431343078613281,1,1576,297,2899
600,10.01,39,bottle,0.8068089485168457,335,1672,567,2015
601,10.026683333333333,63,laptop,0.9428001642227173,1,1581,295,2902
601,10.026683333333333,39,bottle,0.8339126110076904,335,1677,568,2016
601,10.026683333333333,73,book,0.4366823732852936,1156,2043,1556,2294
602,10.043366666666667,63,laptop,0.9448449015617371,1,1584,296,2905
602,10.043366666666667,39,bottle,0.8131394386291504,335,1678,567,2020
602,10.043366666666667,73,book,0.5809749364852905,1157,2044,1558,2296
602,10.043366666666667,73,book,0.40779948234558105,860,1715,1327,1900
602,10.043366666666667,56,chair,0.40028274059295654,1789,1344,2158,2087
603,10.06005,63,laptop,0.9444736242294312,1,1588,297,2908
603,10.06005,39,bottle,0.7744725346565247,338,1681,571,2022
603,10.06005,63,laptop,0.565385103225708,680,2257,1700,3174
603,10.06005,73,book,0.5555257797241211,1159,2045,1559,2298
603,10.06005,73,book,0.430203914642334,861,1717,1328,1899
604,10.076733333333333,63,laptop,0.9405308961868286,1,1589,298,2912
604,10.076733333333333,39,bottle,0.82736736536026,340,1682,572,2024
604,10.076733333333333,73,book,0.4451378583908081,1160,2047,1561,2299
605,10.093416666666666,63,laptop,0.9425525069236755,2,1595,302,2914
605,10.093416666666666,39,bottle,0.7631124258041382,341,1683,575,2026
606,10.110100000000001,63,laptop,0.9388535022735596,0,1591,303,2913
606,10.110100000000001,39,bottle,0.779180109500885,343,1683,576,2025
607,10.126783333333334,63,laptop,0.9395633935928345,2,1596,306,2916
607,10.126783333333334,39,bottle,0.7627999782562256,346,1683,578,2023
607,10.126783333333334,56,chair,0.6371139883995056,1800,1346,2157,1974
608,10.143466666666667,63,laptop,0.9382781386375427,2,1595,308,2915
608,10.143466666666667,39,bottle,0.7472612261772156,347,1683,581,2022
608,10.143466666666667,56,chair,0.5051888227462769,1805,1345,2157,1983
609,10.16015,63,laptop,0.9354069828987122,0,1589,308,2918
609,10.16015,39,bottle,0.7123944759368896,347,1682,583,2022
609,10.16015,56,chair,0.47641128301620483,1806,1343,2158,2026
609,10.16015,73,book,0.44974029064178467,872,1714,1338,1897
609,10.16015,63,laptop,0.4084905982017517,695,2261,1719,3182
610,10.176833333333333,63,laptop,0.9360313415527344,1,1590,312,2918
610,10.176833333333333,39,bottle,0.708121657371521,351,1682,583,2022
610,10.176833333333333,56,chair,0.6216601729393005,1810,1342,2157,1972
610,10.176833333333333,63,laptop,0.46991875767707825,697,2258,1720,3184
610,10.176833333333333,73,book,0.4071837365627289,872,1714,1341,1896
611,10.193516666666667,63,laptop,0.9320826530456543,1,1589,313,2919
611,10.193516666666667,39,bottle,0.7458805441856384,352,1681,582,2020
611,10.193516666666667,63,laptop,0.45332515239715576,699,2259,1723,3186
612,10.2102,63,laptop,0.9275614619255066,1,1587,314,2918
612,10.2102,39,bottle,0.7715741395950317,351,1678,583,2019
612,10.2102,56,chair,0.48337429761886597,1813,1338,2157,1975
613,10.226883333333333,63,laptop,0.9313570261001587,1,1580,312,2918
613,10.226883333333333,39,bottle,0.7681899666786194,349,1676,582,2018
613,10.226883333333333,63,laptop,0.475979745388031,698,2255,1727,3184
613,10.226883333333333,56,chair,0.40181592106819153,1811,1334,2157,2027
614,10.243566666666666,63,laptop,0.9351907968521118,1,1580,310,2918
614,10.243566666666666,39,bottle,0.8016996383666992,346,1674,583,2017
614,10.243566666666666,63,laptop,0.5551807284355164,698,2254,1728,3184
615,10.260250000000001,63,laptop,0.9364577531814575,1,1576,309,2918
615,10.260250000000001,39,bottle,0.8160576224327087,346,1671,581,2014
615,10.260250000000001,63,laptop,0.5305625200271606,697,2253,1728,3184
615,10.260250000000001,56,chair,0.46073925495147705,1814,1329,2157,1974
616,10.276933333333334,63,laptop,0.9270923733711243,1,1574,308,2916
616,10.276933333333334,39,bottle,0.774692714214325,341,1671,581,2014
616,10.276933333333334,63,laptop,0.451284795999527,694,2250,1729,3185
617,10.293616666666667,63,laptop,0.9294595122337341,1,1569,303,2915
617,10.293616666666667,39,bottle,0.8283475637435913,339,1669,577,2010
617,10.293616666666667,63,laptop,0.5389982461929321,689,2247,1729,3181
617,10.293616666666667,56,chair,0.41716262698173523,1812,1319,2157,2023
618,10.3103,63,laptop,0.9272534847259521,1,1565,296,2911
618,10.3103,39,bottle,0.8052956461906433,336,1665,575,2009
618,10.3103,56,chair,0.42808184027671814,1812,1314,2157,1957
619,10.326983333333333,63,laptop,0.9347288608551025,1,1560,288,2908
619,10.326983333333333,39,bottle,0.6890210509300232,329,1660,571,2006
619,10.326983333333333,56,chair,0.47055327892303467,1812,1310,2157,1949
620,10.343666666666667,63,laptop,0.9348893761634827,1,1556,284,2905
620,10.343666666666667,39,bottle,0.6320997476577759,328,1652,567,1999
621,10.36035,63,laptop,0.9441582560539246,1,1551,277,2901
621,10.36035,39,bottle,0.74822998046875,323,1648,563,1994
622,10.377033333333333,63,laptop,0.9101085662841797,1,1547,274,2898
622,10.377033333333333,39,bottle,0.742571234703064,315,1644,559,1988
623,10.393716666666666,63,laptop,0.9412276744842529,1,1543,269,2897
623,10.393716666666666,39,bottle,0.6512401700019836,310,1640,555,1984
623,10.393716666666666,56,chair,0.4709779620170593,1807,1289,2157,2004
624,10.410400000000001,63,laptop,0.9434433579444885,1,1539,262,2892
624,10.410400000000001,39,bottle,0.6251285672187805,306,1638,550,1984
625,10.427083333333334,63,laptop,0.928737223148346,0,1536,255,2890
625,10.427083333333334,39,bottle,0.8074339628219604,303,1635,546,1979
626,10.443766666666667,63,laptop,0.9345195293426514,0,1536,248,2888
626,10.443766666666667,39,bottle,0.8197243213653564,298,1633,544,1979
627,10.46045,63,laptop,0.9324818849563599,1,1533,245,2882
627,10.46045,39,bottle,0.844597578048706,292,1630,540,1976
627,10.46045,63,laptop,0.4547532796859741,642,2216,1707,3171
628,10.477133333333333,63,laptop,0.9330999851226807,0,1531,239,2878
628,10.477133333333333,39,bottle,0.8368051648139954,291,1627,536,1973
628,10.477133333333333,56,chair,0.40083587169647217,1801,1271,2157,1966
629,10.493816666666667,63,laptop,0.9306838512420654,0,1530,237,2879
629,10.493816666666667,39,bottle,0.8315186500549316,286,1626,534,1974
629,10.493816666666667,56,chair,0.4175843298435211,1799,1269,2157,1922
630,10.5105,63,laptop,0.927061140537262,1,1528,234,2877
630,10.5105,39,bottle,0.8612073063850403,286,1623,533,1973
630,10.5105,56,chair,0.49862441420555115,1800,1266,2157,1957
631,10.527183333333333,63,laptop,0.9280898571014404,1,1526,232,2876
631,10.527183333333333,39,bottle,0.8557522296905518,285,1624,532,1972
631,10.527183333333333,56,chair,0.5826863050460815,1798,1263,2158,2006
632,10.543866666666666,63,laptop,0.9277074337005615,0,1525,229,2876
632,10.543866666666666,39,bottle,0.8407363295555115,283,1623,530,1970
632,10.543866666666666,56,chair,0.5085525512695312,1799,1262,2157,1983
633,10.560550000000001,63,laptop,0.9284234046936035,0,1525,228,2876
633,10.560550000000001,39,bottle,0.8423284888267517,282,1622,530,1967
633,10.560550000000001,56,chair,0.4605838358402252,1800,1261,2157,1970
634,10.577233333333334,63,laptop,0.9186840653419495,1,1526,223,2874
634,10.577233333333334,39,bottle,0.830595850944519,281,1620,528,1967
634,10.577233333333334,56,chair,0.4264780879020691,1799,1260,2157,1968
635,10.593916666666667,63,laptop,0.9167994856834412,1,1526,221,2873
635,10.593916666666667,39,bottle,0.8297795057296753,279,1619,527,1968
635,10.593916666666667,56,chair,0.4275141656398773,1799,1257,2158,1990
636,10.6106,63,laptop,0.908527135848999,1,1526,216,2871
636,10.6106,39,bottle,0.8129045963287354,276,1619,525,1966
636,10.6106,56,chair,0.4307819902896881,1799,1257,2158,1965
637,10.627283333333333,63,laptop,0.9103540182113647,1,1528,214,2871
637,10.627283333333333,39,bottle,0.8063974976539612,276,1618,523,1966
637,10.627283333333333,56,chair,0.5279046297073364,1798,1256,2158,1934
